42000	8210	1
42000	8890	1
42000	8890	26
42000	9392	1
42000	9590	1
42000	9842	1
42000	9846	1
42000	10133	1
42000	10597	1
42000	10928	1
42000	11499	1
42000	11578	1
42000	11578	26
42000	11687	1
42000	12329	1
42000	12738	1
42000	12837	1
42000	12904	1
42000	13390	1
42000	13390	26
42000	13404	1
42000	13472	1
42000	14248	1
42000	14493	1
42000	14545	1
42000	14661	1
42000	15202	1
42000	15988	1
42000	16286	1
42000	16319	1
42000	16722	1
42000	16845	1
42000	17287	1
42000	17390	1
42000	17445	1
42000	17510	1
42000	18024	1
42000	18474	1
42000	19913	1
42000	19973	1
42000	20015	1
42000	20154	1
42000	20595	1
42000	20761	1
42000	21684	1
42000	22106	1
42000	22113	1
42000	22239	1
42000	22280	1
42000	22358	1
42000	22446	1
42000	22471	1
42000	22804	1
42000	22880	1
42000	23284	1
42000	23656	1
42000	23748	1
42000	23895	1
42000	24258	1
42000	24383	1
42000	24598	1
42000	24616	1
42000	24669	1
42000	24878	1
42000	25386	1
42000	25794	1
42000	26459	1
42000	26605	1
42000	26801	1
42000	26963	1
42000	27050	1
42000	27096	1
42000	27161	1
42000	27659	1
42000	27739	1
42000	28180	1
42000	28481	1
42000	28687	1
42000	28736	1
42000	29203	1
42000	29384	1
42000	29421	1
42000	29528	1
47000	162	1
47000	1545	1
47000	1591	1
47000	1950	1
47000	1950	26
47000	2835	1
47000	2999	1
47000	2999	26
47000	3536	1
47000	4452	1
47000	4510	1
47000	5336	1
47000	5487	1
47000	8742	1
47000	13099	1
47000	15269	1
47000	15980	1
47000	16281	1
47000	16856	1
47000	18835	1
47000	18835	26
47000	20449	1
47000	20768	1
47000	21985	1
47000	23549	1
47000	23549	26
47000	26571	1
64000	1379	1
64000	5087	1
64000	6621	1
64000	9633	1
64000	10500	1
64000	11080	1
64000	12394	1
64000	15138	1
64000	21110	1
64000	21788	1
64000	23656	1
64000	29155	1
65500	130	1
65500	290	1
65500	953	1
65500	1512	1
65500	2198	1
65500	2374	1
65500	2452	1
65500	2452	26
65500	2513	1
65500	2963	1
65500	2999	1
65500	3228	1
65500	3308	1
65500	3329	1
65500	3371	1
65500	3438	1
65500	3586	1
65500	3677	1
65500	3719	1
65500	3977	1
65500	4302	1
65500	4316	1
65500	4324	1
65500	4571	1
65500	4620	1
65500	4775	1
65500	5268	1
65500	5443	1
65500	5443	26
65500	5458	1
65500	5736	1
65500	5799	1
65500	5814	1
65500	5814	26
65500	5876	1
65500	6092	1
65500	6152	1
65500	6152	26
65500	6190	1
65500	6431	1
65500	6473	1
65500	6621	1
65500	6734	1
65500	6792	1
65500	6895	1
65500	6961	1
65500	7061	1
65500	7070	1
65500	7090	1
65500	7105	1
65500	7208	1
65500	7248	1
65500	7417	1
65500	7490	1
65500	7743	1
65500	7817	1
65500	7868	1
65500	8173	1
65500	8304	1
65500	8637	1
65500	8978	1
65500	9079	1
65500	9138	1
65500	9175	1
65500	9549	1
65500	9846	1
65500	9988	1
65500	10232	1
65500	10298	1
65500	10622	1
65500	10831	1
65500	10894	1
65500	11224	1
65500	11280	1
65500	11329	1
65500	11452	1
65500	11592	1
65500	11849	1
65500	12924	1
65500	12977	1
65500	13020	1
65500	13574	1
65500	13737	1
65500	13853	1
65500	13909	1
65500	13955	1
65500	14020	1
65500	14073	1
65500	14573	1
65500	14623	1
65500	15018	1
65500	15065	1
65500	15105	1
65500	15810	1
65500	15820	1
65500	15988	1
65500	16303	1
65500	16926	1
65500	16939	1
65500	17034	1
65500	17396	1
65500	17421	1
65500	17597	1
65500	17606	1
65500	18024	1
65500	18275	1
65500	18575	1
65500	18626	1
65500	18730	1
65500	18736	1
65500	18736	10
65500	18758	1
65500	18886	1
65500	19381	1
65500	19421	1
65500	19514	1
65500	19673	1
65500	19814	1
65500	19855	1
65500	20035	1
65500	20143	1
65500	20180	1
65500	21067	1
65500	21094	1
65500	21186	1
65500	21462	1
65500	21533	1
65500	21659	1
65500	21728	1
65500	22113	1
65500	22142	1
65500	22147	1
65500	22371	1
65500	22533	1
65500	22547	1
65500	23284	1
65500	23389	1
65500	23448	1
65500	23482	1
65500	23669	1
65500	23793	1
65500	23990	1
65500	24194	1
65500	24195	1
65500	24196	1
65500	24196	26
65500	24203	1
65500	24341	1
65500	24625	1
65500	24764	1
65500	24975	1
65500	24986	1
65500	25009	1
65500	25086	1
65500	25099	1
65500	25409	1
65500	25488	1
65500	25494	1
65500	25556	1
65500	25910	1
65500	26288	1
65500	26404	1
65500	26860	1
65500	27028	1
65500	27137	1
65500	27448	1
65500	27508	1
65500	27739	1
65500	27837	1
65500	28174	1
65500	28230	1
65500	28463	1
65500	28687	1
65500	28687	26
65500	28855	1
65500	29084	1
65500	29099	1
65500	29269	1
65500	29392	1
65500	29547	1
69500	143	1
69500	679	1
69500	1717	1
69500	1739	1
69500	1917	1
69500	1917	26
69500	1966	1
69500	2000	1
69500	2240	1
69500	2257	1
69500	2410	1
69500	2605	1
69500	2669	1
69500	2739	1
69500	2929	1
69500	2929	26
69500	3438	1
69500	4691	1
69500	4691	26
69500	5077	1
69500	5132	1
69500	5254	1
69500	5310	1
69500	6007	1
69500	6352	1
69500	6352	26
69500	6596	1
69500	6701	1
69500	6908	1
69500	6929	1
69500	8637	1
69500	8842	1
69500	8943	1
69500	9284	1
69500	9450	1
69500	9549	1
69500	9567	1
69500	9829	1
69500	9838	1
69500	11080	1
69500	11127	1
69500	11196	1
69500	11328	1
69500	12220	1
69500	12394	1
69500	13274	1
69500	14020	1
69500	14226	1
69500	14294	1
69500	15507	1
69500	15584	1
69500	16110	1
69500	17119	1
69500	17372	1
69500	17394	1
69500	17470	1
69500	17470	26
69500	17606	1
69500	18024	1
69500	18196	1
69500	18630	1
69500	18730	1
69500	18805	1
69500	19673	1
69500	20359	1
69500	20449	1
69500	20661	1
69500	21091	1
69500	21351	1
69500	21796	1
69500	22280	1
69500	22547	1
69500	22947	1
69500	23031	1
69500	23143	1
69500	23242	1
69500	23251	1
69500	23496	1
69500	23669	1
69500	24486	1
69500	24542	1
69500	24869	1
69500	24929	1
69500	25305	1
69500	25346	1
69500	25425	1
69500	26394	1
69500	26605	1
69500	26737	1
69500	27793	1
69500	27927	1
69500	28135	1
69500	28230	1
69500	28410	1
69500	28621	1
69500	28889	1
69500	29322	1
69500	29330	1
71250	8775	26
71250	28641	26
82250	4300	1
82250	4763	1
82250	11080	1
82250	14531	1
82250	18697	1
82250	23066	1
82250	26605	1
83250	4220	1
83250	4220	26
83250	5131	1
83250	5299	1
83250	7409	1
83250	7409	26
83250	12606	1
83250	14596	1
83250	15434	1
83250	15434	26
83250	15962	1
83250	18180	1
83250	21927	1
83250	22131	1
83250	25329	26
83250	26614	1
83250	28184	1
139000	679	1
139000	24358	1
140500	1831	1
140500	12394	1
140500	14360	1
140500	14643	1
145750	1440	1
145750	3847	1
145750	3847	26
145750	7083	1
145750	7409	1
145750	7409	26
145750	7576	1
145750	8680	1
145750	10584	1
145750	11196	1
145750	11196	26
145750	16939	1
145750	17999	1
145750	21094	1
145750	21110	1
145750	21977	1
145750	22094	1
145750	24242	1
145750	24242	26
145750	25637	1
154500	251	1
154500	345	1
154500	1366	1
154500	1501	1
154500	1691	1
154500	1831	1
154500	2257	1
154500	2891	1
154500	2963	1
154500	3000	1
154500	3047	1
154500	3176	1
154500	3228	1
154500	3254	1
154500	3633	1
154500	3850	1
154500	4157	1
154500	4329	1
154500	4571	1
154500	4605	1
154500	5086	1
154500	5185	1
154500	5219	1
154500	5429	1
154500	5443	1
154500	5799	1
154500	5863	1
154500	6158	1
154500	7495	1
154500	7955	1
154500	8005	1
154500	8552	1
154500	8689	1
154500	9030	1
154500	9242	1
154500	9620	1
154500	9709	1
154500	9751	1
154500	9838	1
154500	9875	1
154500	10151	1
154500	10353	1
154500	10353	26
154500	11176	1
154500	11328	1
154500	11329	1
154500	11350	1
154500	11605	1
154500	11679	1
154500	11732	1
154500	11776	1
154500	11812	1
154500	12168	1
154500	12352	1
154500	12914	1
154500	12977	1
154500	13265	1
154500	13554	1
154500	14159	1
154500	14360	1
154500	14446	1
154500	14580	1
154500	14838	1
154500	14871	1
154500	15934	1
154500	16110	1
154500	16331	1
154500	16348	1
154500	16407	1
154500	16668	1
154500	16983	1
154500	17034	1
154500	17478	1
154500	17606	1
154500	17653	1
154500	17718	1
154500	18072	1
154500	18730	1
154500	18741	1
154500	18743	1
154500	18805	1
154500	18805	26
154500	19021	1
154500	19491	1
154500	19920	1
154500	19973	1
154500	20212	1
154500	20827	1
154500	20846	1
154500	21110	1
154500	21140	1
154500	21146	1
154500	21372	1
154500	21869	1
154500	21981	1
154500	22108	1
154500	22162	1
154500	22964	1
154500	23033	1
154500	23074	1
154500	23076	1
154500	23623	1
154500	23671	1
154500	24087	1
154500	24447	1
154500	25272	1
154500	25820	1
154500	26006	1
154500	26288	1
154500	26559	1
154500	27111	1
154500	27329	1
154500	27489	1
154500	27509	1
154500	27670	1
154500	27951	1
154500	28035	1
154500	28369	1
154500	28463	1
154500	28621	1
154500	28621	26
154500	28992	1
154500	29084	1
154500	29197	1
154500	29197	26
154500	29203	1
154500	29211	1
154500	29224	1
154500	29265	1
154750	569	1
154750	569	10
154750	9834	10
154750	14119	1
154750	14119	10
154750	15159	1
154750	16463	1
154750	19618	1
154750	20127	1
154750	25960	1
154750	28458	1
154750	29203	1
190500	3457	1
190500	4281	1
190500	4281	26
190500	7297	1
190500	7963	1
190500	9620	1
190500	13779	1
190500	15934	1
190500	16607	1
190500	17587	1
190500	18063	1
190500	18465	1
190500	18465	26
190500	18612	1
190500	18880	1
190500	20425	1
190500	21865	1
190500	26788	1
190500	28391	1
200250	679	1
200250	1481	1
200250	1547	1
200250	1831	1
200250	1831	10
200250	2762	1
200250	3362	1
200250	4731	1
200250	5254	1
200250	5267	1
200250	5429	1
200250	5856	1
200250	5856	26
200250	6880	1
200250	8689	1
200250	9620	1
200250	9620	26
200250	9975	1
200250	10404	1
200250	11176	1
200250	11452	1
200250	11465	1
200250	12052	1
200250	12052	26
200250	12352	1
200250	12352	26
200250	13450	1
200250	13460	1
200250	14119	1
200250	14447	1
200250	14863	1
200250	15534	1
200250	17455	1
200250	17959	1
200250	18027	1
200250	19166	1
200250	19166	26
200250	19885	1
200250	19973	1
200250	21092	1
200250	21672	1
200250	22393	1
200250	23308	1
200250	23381	1
200250	23676	1
200250	26380	1
200250	28230	1
200250	29203	1
200250	29473	1
203750	2655	1
203750	12977	10
203750	13799	10
203750	18075	10
232000	143	1
232000	934	1
232000	2436	1
232000	2501	1
232000	2826	1
232000	3228	1
232000	3438	1
232000	3458	1
232000	3625	1
232000	7105	1
232000	7105	26
232000	7314	1
232000	7868	1
232000	7868	26
232000	7868	10
232000	10780	1
232000	11006	1
232000	11954	1
232000	12865	1
232000	14020	1
232000	14875	1
232000	15672	1
232000	16939	1
232000	17459	1
232000	18791	1
232000	18791	26
232000	21946	1
232000	23669	1
232000	25372	1
232000	25547	1
232000	26067	1
232000	27511	1
232000	27533	1
232000	28087	1
232000	29203	1
236000	911	1
236000	1688	1
236000	2452	1
236000	2826	1
236000	3536	1
236000	4053	1
236000	5043	1
236000	6104	1
236000	7671	1
236000	8637	1
236000	8637	26
236000	9567	1
236000	12852	1
236000	14194	1
236000	14780	1
236000	15138	1
236000	15315	1
236000	15784	1
236000	16540	1
236000	18213	1
236000	19501	1
236000	20386	1
236000	21050	1
236000	21793	1
236000	21844	1
236000	22010	1
236000	25027	1
236000	26380	1
236000	26856	1
236000	27028	1
236000	27028	26
239250	835	1
239250	911	1
239250	962	1
239250	1591	1
239250	1694	1
239250	3211	1
239250	3219	1
239250	3510	1
239250	3627	1
239250	5297	1
239250	5470	1
239250	5643	1
239250	6190	1
239250	7354	1
239250	7616	1
239250	7616	26
239250	7660	1
239250	7703	1
239250	7757	1
239250	7868	1
239250	8603	1
239250	8603	26
239250	8676	1
239250	9657	1
239250	9842	1
239250	9842	26
239250	9988	1
239250	10151	1
239250	11080	1
239250	11280	1
239250	12055	1
239250	12285	1
239250	13103	1
239250	13737	1
239250	14902	1
239250	15018	1
239250	15622	1
239250	15934	1
239250	16854	1
239250	16854	26
239250	18572	1
239250	18805	1
239250	18990	26
239250	19421	1
239250	19514	1
239250	19742	1
239250	19742	26
239250	19962	1
239250	19973	1
239250	21110	1
239250	23338	1
239250	23878	1
239250	24196	1
239250	24625	1
239250	24869	1
239250	25213	1
239250	25372	1
239250	25488	1
239250	27060	1
239250	27060	26
239250	27509	1
239250	28017	1
239250	28687	1
239250	28911	1
239250	29547	1
252500	5324	1
252500	5487	1
252500	5876	1
252500	6880	1
252500	8528	1
252500	10489	1
252500	11604	1
252500	12682	1
252500	14011	1
252500	14011	26
252500	15089	1
252500	15089	26
252500	16578	1
252500	18063	1
252500	18095	1
252500	18805	1
252500	18805	26
252500	21400	1
252500	22319	1
252500	23549	1
252500	23561	1
252500	23662	1
252500	23826	1
252500	23826	26
252500	23861	1
252500	23861	26
252500	24447	1
252500	27483	1
252500	29547	1
266500	255	1
266500	255	26
266500	4212	1
266500	6319	1
266500	9160	1
266500	9486	1
266500	9486	26
266500	9487	1
266500	9487	26
266500	10282	1
266500	10282	26
266500	15761	1
266500	17582	1
266500	25005	1
266500	25005	26
267250	599	1
267250	599	26
267250	679	1
267250	679	26
267250	1237	1
267250	1237	26
267250	2367	1
267250	2367	26
267250	3228	1
267250	4156	1
267250	4281	1
267250	5053	1
267250	5053	26
267250	5845	1
267250	6839	1
267250	7071	1
267250	7105	1
267250	8313	1
267250	8313	26
267250	9236	1
267250	10690	26
267250	11679	26
267250	11849	1
267250	11864	1
267250	12977	1
267250	13787	26
267250	14065	1
267250	14265	1
267250	15308	1
267250	15549	1
267250	15549	26
267250	18516	1
267250	18627	1
267250	18730	1
267250	18829	1
267250	18829	26
267250	20297	1
267250	20297	26
267250	20827	1
267250	21925	1
267250	21925	26
267250	22393	1
267250	22898	1
267250	25372	1
267250	27919	1
267250	28761	1
282500	911	1
282500	2683	1
282500	2683	26
282500	3697	1
282500	3850	1
282500	3850	26
282500	8818	1
282500	8818	26
282500	9899	1
282500	9899	26
282500	10247	1
282500	12055	1
282500	12055	26
282500	12865	1
282500	15617	1
282500	16109	1
282500	22533	1
282500	24168	1
282500	24541	1
282500	25372	1
299750	622	1
299750	733	1
299750	1151	1
299750	1179	1
299750	1397	1
299750	1507	1
299750	1512	1
299750	1831	1
299750	3034	1
299750	3034	10
299750	3228	1
299750	3510	1
299750	3719	1
299750	3719	10
299750	3720	1
299750	3804	1
299750	4427	1
299750	4452	1
299750	4452	10
299750	5969	1
299750	6792	1
299750	7037	1
299750	7061	1
299750	7090	1
299750	7297	1
299750	7706	1
299750	7868	1
299750	8094	1
299750	8528	1
299750	8528	10
299750	8719	1
299750	8965	1
299750	9030	1
299750	9563	1
299750	9802	1
299750	10151	1
299750	10171	1
299750	10184	1
299750	10325	1
299750	10589	1
299750	10686	1
299750	10872	1
299750	11080	1
299750	11080	26
299750	11457	1
299750	11652	1
299750	13787	1
299750	13888	1
299750	14048	1
299750	14261	1
299750	14415	1
299750	14451	1
299750	14690	1
299750	14764	1
299750	15138	1
299750	15534	1
299750	15584	1
299750	15831	1
299750	15935	1
299750	15985	1
299750	16540	1
299750	16624	1
299750	17087	1
299750	17135	1
299750	17362	1
299750	17458	1
299750	18024	1
299750	18712	1
299750	18730	1
299750	18805	1
299750	19101	1
299750	19416	1
299750	19466	1
299750	19673	1
299750	19973	1
299750	20078	1
299750	20796	1
299750	21092	1
299750	21110	1
299750	21533	1
299750	21865	1
299750	21869	1
299750	22204	1
299750	22393	1
299750	22706	1
299750	22905	1
299750	23549	1
299750	23612	1
299750	23612	10
299750	23662	1
299750	23779	1
299750	23878	1
299750	23900	1
299750	24073	1
299750	24869	1
299750	24869	26
299750	25086	1
299750	25101	1
299750	25402	1
299750	26357	1
299750	26788	1
299750	26871	1
299750	27501	1
299750	27509	1
299750	27685	1
299750	28230	1
299750	28270	1
299750	28410	1
299750	28410	10
299750	28444	1
299750	28641	1
299750	28709	1
299750	28770	1
299750	29099	1
309750	11524	1
309750	12431	1
309750	20902	1
309750	20902	26
317500	251	1
317500	747	1
317500	3254	1
317500	3771	1
317500	4125	1
317500	4281	1
317500	4300	1
317500	4571	1
317500	4949	1
317500	6918	1
317500	7354	1
317500	8637	1
317500	9549	1
317500	9620	1
317500	11029	1
317500	11080	1
317500	12173	1
317500	12588	1
317500	12692	1
317500	12924	1
317500	15210	1
317500	15874	1
317500	16100	1
317500	16110	1
317500	17559	1
317500	18084	1
317500	18730	1
317500	18805	1
317500	19514	1
317500	19973	1
317500	21372	1
317500	22421	1
317500	23829	1
317500	24975	1
317500	25260	1
317500	25770	1
317500	29099	1
341000	178	1
341000	414	1
341000	1222	1
341000	1878	1
341000	1909	1
341000	2669	1
341000	2963	1
341000	3178	1
341000	3273	1
341000	4411	1
341000	4443	1
341000	4758	1
341000	4831	1
341000	4949	1
341000	5043	1
341000	5315	1
341000	6122	1
341000	6546	1
341000	6734	1
341000	6880	1
341000	7208	1
341000	7335	1
341000	7432	1
341000	8081	1
341000	8278	1
341000	8792	1
341000	9620	1
341000	9912	1
341000	10840	1
341000	11080	1
341000	11176	1
341000	11357	1
341000	11679	1
341000	11864	1
341000	12220	1
341000	12377	1
341000	13450	1
341000	13494	1
341000	13592	1
341000	13888	1
341000	14020	1
341000	14182	1
341000	14261	1
341000	14523	1
341000	14764	1
341000	14794	1
341000	15116	1
341000	15485	1
341000	15584	1
341000	15584	10
341000	16564	1
341000	16564	26
341000	16818	1
341000	16945	1
341000	17647	1
341000	18353	1
341000	18712	1
341000	18805	1
341000	19416	1
341000	19421	1
341000	20661	1
341000	21337	1
341000	21657	1
341000	22077	1
341000	22393	1
341000	22577	1
341000	23308	1
341000	23399	1
341000	23407	1
341000	23564	1
341000	23676	1
341000	23928	1
341000	24704	1
341000	24869	1
341000	24971	1
341000	25289	1
341000	25329	1
341000	25840	1
341000	25840	26
341000	26288	1
341000	26614	1
341000	26754	1
341000	26860	1
341000	26890	1
341000	27155	1
341000	27458	1
341000	27553	1
341000	27719	1
341000	27888	1
341000	28230	1
341000	28411	1
341000	28463	1
341000	28687	1
341000	28803	1
341000	29084	1
341000	29265	1
341000	29304	1
364250	11679	1
364250	11679	26
364250	11679	10
364250	14545	1
364250	22280	1
371250	391	1
371250	1004	1
371250	1547	1
371250	2576	1
371250	2826	1
371250	3416	1
371250	4731	1
371250	6803	1
371250	7620	1
371250	7620	26
371250	7680	1
371250	8397	1
371250	8622	1
371250	9834	1
371250	10106	1
371250	10305	1
371250	13450	1
371250	13709	1
371250	14119	1
371250	14395	1
371250	14400	1
371250	14451	1
371250	15401	1
371250	16448	1
371250	17060	1
371250	17151	1
371250	17771	1
371250	18316	1
371250	19335	1
371250	20611	1
371250	21110	1
371250	21110	26
371250	22889	1
371250	24528	1
371250	25318	1
371250	25596	1
371250	25599	1
371250	29203	1
371250	29265	1
380000	2128	1
380000	6331	1
380000	6880	1
380000	15584	1
380000	15618	1
380000	16540	1
380000	16705	1
380000	17641	1
380000	17647	1
380000	17959	1
380000	18628	1
380000	22094	1
380000	22094	26
380000	22367	1
380000	22367	10
380000	22749	1
380000	23770	1
380000	23770	10
380000	28470	1
382250	3488	1
382250	6352	1
382250	6773	1
382250	11052	1
382250	11767	1
382250	14261	1
382250	20625	1
382250	25424	1
382250	26722	1
382250	26959	1
393250	519	1
393250	519	26
393250	519	10
393250	679	1
393250	934	1
393250	1666	1
393250	2257	1
393250	2891	1
393250	2891	26
393250	2963	1
393250	3775	1
393250	3888	1
393250	4802	1
393250	4949	1
393250	4949	26
393250	6331	1
393250	7061	1
393250	7220	1
393250	8643	1
393250	8739	1
393250	11176	1
393250	11780	1
393250	14273	1
393250	14917	1
393250	16377	1
393250	16782	1
393250	17319	1
393250	17647	1
393250	17995	1
393250	19037	1
393250	19394	1
393250	19835	1
393250	20603	1
393250	21838	1
393250	21881	1
393250	22963	1
393250	23237	1
393250	24711	1
393250	25488	1
393250	26716	1
393250	26722	1
393250	28052	1
393250	28813	1
393250	29099	1
405000	1135	1
405000	1135	26
405000	1831	1
405000	2655	1
405000	3135	1
405000	5050	1
405000	12790	1
405000	13193	1
405000	15138	1
405000	15661	1
405000	16140	1
405000	19394	1
405000	20846	1
405000	23241	1
405000	24001	1
405000	25372	1
405000	26698	1
405000	29490	1
415500	120	1
415500	194	1
415500	194	26
415500	554	1
415500	554	26
415500	614	1
415500	2674	1
415500	3151	1
415500	5643	1
415500	5799	1
415500	5848	1
415500	6554	1
415500	7542	1
415500	7542	26
415500	7868	1
415500	7975	1
415500	8689	1
415500	10893	1
415500	13017	26
415500	13070	1
415500	13084	1
415500	15934	1
415500	16670	1
415500	16745	1
415500	17657	1
415500	18024	1
415500	18027	1
415500	19250	1
415500	20180	1
415500	20559	1
415500	21442	1
415500	23308	1
415500	23623	1
415500	26963	1
415500	27437	1
415500	27437	26
415500	28470	1
415500	28694	1
415500	28694	26
417250	2128	1
417250	3190	1
417250	3457	1
417250	3627	1
417250	5796	1
417250	5904	1
417250	7762	1
417250	8719	1
417250	9549	1
417250	11101	1
417250	12068	1
417250	12068	26
417250	12557	1
417250	14182	1
417250	14580	1
417250	14818	1
417250	15584	1
417250	17642	1
417250	19141	1
417250	19514	1
417250	19692	1
417250	20568	1
417250	21838	26
417250	22380	1
417250	22749	1
417250	23066	1
417250	24385	1
417250	26357	1
417250	26800	1
417250	26800	26
417250	28370	1
417250	28463	1
417250	28992	1
417250	29265	1
418500	6326	1
418500	15138	1
418500	17429	1
418500	18002	1
418500	18002	26
425500	8313	1
425500	8313	26
425500	9563	1
425500	10480	1
425500	12285	1
425500	12285	26
425500	13450	1
425500	13450	10
434750	937	1
434750	2504	1
434750	2669	1
434750	2771	1
434750	3228	1
434750	3228	26
434750	3350	1
434750	3536	1
434750	4571	1
434750	4571	26
434750	5310	1
434750	6337	1
434750	6394	1
434750	6542	1
434750	6542	26
434750	6740	1
434750	7105	1
434750	7718	1
434750	7754	1
434750	7963	1
434750	8719	1
434750	8850	1
434750	9563	1
434750	11225	1
434750	11939	1
434750	12394	1
434750	12656	1
434750	12656	26
434750	15315	1
434750	15322	1
434750	16972	1
434750	16972	26
434750	18075	1
434750	18611	1
434750	18741	1
434750	19973	1
434750	20297	1
434750	20411	1
434750	21110	1
434750	21911	1
434750	21911	26
434750	23019	1
434750	23327	1
434750	24196	1
434750	24332	1
434750	24849	1
434750	25086	1
434750	25666	1
434750	26771	1
434750	27458	1
434750	27483	1
434750	27511	1
434750	27511	26
434750	28216	1
434750	29547	1
439000	241	1
439000	290	1
439000	647	1
439000	647	26
439000	679	1
439000	953	1
439000	1041	1
439000	1041	26
439000	1481	1
439000	1591	1
439000	1694	1
439000	2198	1
439000	2198	26
439000	2251	1
439000	2257	1
439000	3228	1
439000	3228	26
439000	3362	1
439000	3362	26
439000	3390	1
439000	3390	26
439000	3734	1
439000	3941	1
439000	4221	1
439000	4221	26
439000	4254	1
439000	4351	1
439000	5136	1
439000	5269	1
439000	5680	1
439000	6104	1
439000	6104	26
439000	6148	1
439000	6303	1
439000	6393	1
439000	6596	1
439000	6680	1
439000	6729	1
439000	6828	1
439000	6918	1
439000	7096	1
439000	7105	1
439000	7459	1
439000	7868	1
439000	7868	26
439000	8552	1
439000	8719	1
439000	8978	1
439000	9567	1
439000	10151	1
439000	10171	1
439000	10726	1
439000	10788	1
439000	11026	1
439000	11080	1
439000	11329	1
439000	11499	1
439000	11499	26
439000	11793	1
439000	12287	1
439000	12287	26
439000	13450	1
439000	13584	1
439000	14020	1
439000	14261	1
439000	14380	1
439000	14580	1
439000	14902	1
439000	15645	1
439000	16821	1
439000	16821	26
439000	18275	1
439000	18353	1
439000	18835	1
439000	19673	1
439000	19962	1
439000	20146	1
439000	20180	1
439000	20279	1
439000	20449	1
439000	21495	1
439000	21657	1
439000	22194	1
439000	22505	1
439000	23421	1
439000	23672	1
439000	24060	1
439000	24060	26
439000	24486	1
439000	24558	1
439000	25249	1
439000	25289	1
439000	25415	1
439000	25415	26
439000	25634	1
439000	25687	1
439000	26163	1
439000	26608	1
439000	26722	1
439000	27458	1
439000	27508	1
439000	27511	1
439000	27707	1
439000	28230	1
439000	28410	1
439000	28463	1
439000	28484	1
439000	28685	1
439000	29095	1
439000	29547	1
448250	1264	1
448250	3210	1
448250	3308	1
448250	10043	1
448250	17654	1
448250	25715	1
452750	141	1
452750	141	26
452750	251	1
