12386500	2367
2823250	25329
10774750	1577,27199
6003750	7737,5053,12285,23628,10726,26618,15414,3393,7868,11679,8792,16176
5697750	23273,16396,2367,476,27791
11283500	12220,10680,16463
3096750	11541,15315
8170750	1966
9076750	18575,3665,17748
12371000	8628,24541,17514,23896,11776,2254,11543,25570,17767,12737,25086,12394,14294
4184250	4949,241,14020,11196,8689
6848750	4307,22894,264,7070,21336
452750	21865,14796,24392,15638
3288250	19394,6395
4716750	25318,29202,13784,8511,2963
6433000	17087
3363000	18868,15315,25742
9344000	14795,17024
3266750	5416
2200750	2655,9315,12674,8630
5293250	679,15672,11519,3995
9215000	14294,8651
2882750	4452
2232500	11000,11060,6431,24929,26516,679
8628250	28481,29465,8630,20979
10112000	6839
1189000	23612,28621,23628,12175,16361,16818,11328
9685000	17032,3185
7211250	23656,7061
2797750	3658
7435500	24886,7975
6061250	16463,29203,22359,11176
9651250	5639,1598,26754
4047000	7208,26737,3983,29446
8033500	6113,2471,12435,16939,12489
1240250	18392,20297,2160
4257000	27625,11196
6904000	9111
3310750	14952,15432,24083,23774,25086
1165500	15423
2874500	7868,3047,28370,4172
7190750	9413,14526
7703750	18730,6398,22908,3651,18868,23304,12394,8278,3626,527,7542
10312750	3627,12352,6154,20164,23783,28201,24503,20367
1966250	3228,25260
1688750	12220,3145,19671,7248
10302500	6630,18167
3524750	4491,26871,4808
10654750	12212
6700250	18575,7957
5440750	19862,25029,14853,23206,2963,20045,970
7810250	8637
6849750	24886,19394,29099,2199,6246,4819,12161
5238000	527,21833,9620,15018
10257500	10893,4281
11558000	749
6126750	25117,15019,25169
9394250	14894,17060,17087,29203,19014
10598500	7105,14165,155,24385,11776,9563
7886000	5094,6880
8573000	6158,2323,19828,28049
7715000	13795,24978,11790
2187500	23628,6158,27394
12027000	21865,2322
6266000	23774,4939
8163500	18868
7513250	24590
8216750	24281
3404000	22246
7588000	7105,28975,17470,28653,10329
9671750	26722
140500	3627,23779,10480,18730,14625
11782250	18002
12016750	24277,28662,12078
10619000	12647
1815750	13998,5067
4782250	15359,10778,10193,5724,9658,27791
6874250	24844,14265,11080,28410,8637,12168,12747,2683,13483
11730000	6193,12914,17181,422,471,21565,18523,1446,13390,13787,5443
11761750	3913
11111500	4216
6852750	7822,7208,7356,27906,4949
4963500	21092,15534,18002,21110,16572
7375000	11201,11857
5187750	1481
1579250	24194,25424,9906,8698,21160,4078
4195500	9802,12285,18097,15315
1025250	13247
10578000	18227,26523,13778,29213,14073
11847750	3555
10224750	11679,21393,1481
3245250	23878
3149000	9486
1793250	2033,21067
7034000	26829,3850
10972250	23779
2198750	16550,9250,13054
266500	9657,9486,10282,9487,255
11683250	14603,12541,24704
6897000	24177,23223,18544,7626
10095000	16624,13494,14261
2920750	15946,14119,12285,16302,13757,29490,22400,23538,27155,8669
5959000	4078,14153,27791
4189500	9165
4658500	10948,25917,17453,18075,12606,21838,11330,25960
7003500	11196,25090
4680000	16463
9807250	7868,26699,18905,6096
10521000	18612,10225,17920,21315,9472,7868
6619500	21067,1917,3627
3742000	13020,7297,23656,21847
5170500	6096,14020,21672,17581
11129250	949
1086750	7868,1084,18977
3188000	26618,18025,16463
4625750	26000,17882,24869,11734,530,3151,29197,25366,24471,17945,10840,22321,1000,10570,14482,22749
5320000	3228
8049000	20979,1704,14319,14821,4582,14240,26180,17664,3850,5067
799000	16331,25839,24553,29099,3555,21946
3625250	18180,26614,5625,20549,21372,16085
2771250	2513,14694,2963,476,1494
3326250	9389,20154,10866,614,17232,4163,9479,27389
6299000	25830
7269750	4019,19475
4850000	4731,614,11605,12512
745750	3228,24869,21071
7568750	1831,12285
7163250	9567,26595,17748,20154,18791,22609,19702
1525000	11196,2257,9620
4902250	8207,2323,4709,14360,27111
5968250	26516,13097,16406,21840,29099
563500	10778,16939,23928
691500	239,22547,29445,834,15390,23013,12433,6080,20661,22664,19328,21840,14554,27912,28641,14498,8764
7367000	11888,17945,11083,15686,20297,18730,143,21336,13607,7061
12239250	5856,25618,12271
8156500	4078,2198,6951,10999,6447,19974
12015000	5176,15138,22240
2078000	14902,27791,17752,4644,7622,26608,14446,17449
10756500	14942
12229000	17389
1971500	22043,3151,21715,11000,7692,7096,7654,8316,24070,25329,27791,19166,7230,1739,14415,26860,23019
83250	1731,7624,25753,7989,7409,28885,21238,25329,8769,4220,6174
5254500	24601,22043,7868,15478,18072,3313,25488,12717,21672,4336
4922750	2669,20701,18013
10628500	14233,20297,18736,25386,12285,3324,12013,28641,18075,24869,26619,22313,12159,27035,7037,8483,6868,28945,13784,2945,27791
6257000	14795,16540,23563,21071,3740,22749,12285,11849,23628
10052000	21110,11696,7680,22126,22280,143,3093
7687500	8173,12364,14498,16453,7868,18730,13853,19574,3787,12182,14603,12285,28625,6737,26607,5369
2132250	14159
11321750	7997,13745,4238,21684,28481,29547,4262,12358,4294,19891,6242,9906,15390,11730,27205,29330,22880,10879
2921750	11201,143
4304250	679,10999,14902,7868,16846,24929
6172000	24704
11307500	5264,18167,27711,22359,20300,8628
4256000	16331,17771,7692,27791,3324,14153
9069000	28017,19217,11456,22393,24534,15302,3677,17405,19937,9620
5012750	11196,2208,13020,5053,10893,14818,5043,1335,8799
9794000	9301
2704750	13592,5764,3658,16483
1906000	2683,12285,11448,9532,21110,16540,2438
10592750	13093,15934,3804
5865750	3228,18296,28177,10268,4238,29331,11652
4059500	16463,12159,805,28465
8243500	14048,11196,4949,4931,18075,24869,29099
145750	24242,11196,11578
1074500	16602,9567,12606
11158000	21930,7868,25169,21657,8637,26422,239,28876,6738,12076
3344750	26614,28524,27427,17748,11022,3313,1771,28177,684,12078,20579,8805,2771,28463,2042,24196,2421
5898500	15921,23433,7105,17732
11339250	6828
4809000	22211
12417500	24819,16406,24601,1731,5478,3983,7963,28411,15138,16846,8689,10570,7061
5256500	614,20679
10069500	21400,19973,7868,15322,8978,8637,21838,4571
1531250	7026,10247,22442,22179
4852000	7038
38250	10051,14265,15138,17590
1338750	845
8822250	4578,17483,18013
5108000	23628,155,14020,15094,7070,29547,10532,4254,12346,4571,29203
2386250	7061,948,1008
6099250	13244,11823
8523250	7827,1731,25500
8757750	24601,18024
5726500	14470,23465,17244,13779
3581250	23214,28411,5848,22126
11340250	26973,25329,14294
3282250	11857,29099
1617250	5077,12283,23284,21919,2217,27791,7061,18002,21533,11329,19405
1446250	14525,1155,20297,23482
4370750	15638,4078,23628,16343
8149250	24015,11679,11196,12162
7797000	12754
2076000	24886
6380000	24459,20327
4876750	949,11431,11378
1806750	20701,26394,6621
9802000	12888,5883,24601,21501
6358500	16873
4557250	21996,27228
3981750	23143,22280,25386,3228,6520,5185,27791,15602
6998500	201
8160750	18529,15308,17641,3958
5847500	28504,29505,21865
2733500	19824
8385000	18080,7680,8528,23284,3458,1548,504,9111
2168250	7868
8353250	3438,12285,27205,7560,16331,7230,22204
3588500	7432,8637,18712,4644
2788750	23628,8842,13776,11431,7096,18515,5043,11176,10702,3804
4907500	11196,23622,11060,8775,24196,9709,5712,6374,5086,8965
5654000	5896,528,23861,4571,17926
8745250	7706,23086
4844000	27396,28362,5598,7868
9437500	15718,489,7208
6412750	7208,3719,12666,14580
6572500	29099
2852250	11682,21706
9513250	414,18024,23928,20800
4533750	24514,10908,4324
835000	7990,7059,19632,13878,21462,14048,9912,16722,23202,8637,207,25642,14020,5848,5845,25215,1752
11936000	13020
3684750	16754
4186500	27092
984500	2513,27791
3952000	21844,13998,2128,9111,25917,19837,4479,29099
5899750	12220
1710500	14780,28065
11391250	28924
1324500	2198,6980,10404,27927,5336,10647,7868
5220750	8689,28438
5999000	14265,10908,5081,14666,26523
3009000	5627,27117,17732,15019,11000,21840,28411,22393,28347,7230,1507,2033,19014,8724,12327,12964,14695
8701250	1884
10768750	4683,6672,19993
8280500	16674,17972,19
9394500	29099,26712,29472,14588,15018,16540,23781,8965
9288000	11328,2971
7545250	11679,13891,14381,3228
10566000	3854,11204
9906500	8689,12394,23656,28411,155,5185,26298
7854500	19217,4949,12285,4571,2421,20484,14902,11080,7552,527,7323
6957500	16722,12754,24898,24417,22029,27448,1065
11579750	15217,12688,8410
10322250	28967,1731,18575,5185,1880,10702
11440500	4731,16540
3723750	14020,3406,4078
1517000	4808,27205,24087,16302,7208
9179500	27637,17835,17629,12220,11196
2253250	437
7450000	14261,12977
236000	18275,27028,8637,17690
10696000	25420,11022,24440,3740,14887,19615,14153,1995
11527500	27791,16884
417250	12068,21838
11612500	18741,18075,5848
5539250	11983,7868,8689,155,24258,18075
5742000	19523,20668,29465,25261,10694,25248,22307,8238
4193750	21657
8324500	9848,14020
9244000	7868,14227,17393,13471,13442
12061000	8628,16463
1782250	2568,24460,5845,18024,14415,155
309750	4545,15365
8314250	17770,4834,4626,11196,27618,25933
3799500	21768
5059000	16668,9195,19102
650750	17772,18202
8111500	23878,454,11018,12790,527
10492250	12606,24984,20045,4949
1622500	19381,19179,18771,7522
3895750	5469,12475,12933
3010000	4220,13975
1953250	24415,20918,12394,3658,14020,1788,21979,8313,6783,23984
11949750	10353,25009,12063,2198
1492500	11679,24886
6150750	15831,26523,18185,17429,4835
3293750	26523,18075
7898750	21838,26894
1620500	28774,1195,5833,23735
8730250	911,12068,8257,3228,8278
6205000	27470
12004000	18683,10452,18958,15307
3913250	9230,9948,8409,3626,8689,9242,13240,5845,12220,14020
425500	8313
746000	6571,7613,7105,3032,21865,155,12435
5693000	2655,21899
1909250	20516,23470,504,10014,24645,6326,18180,15992
10309250	11734,15192,5043
8145500	21883,18124
6301250	8689,574,8637,11543,14292,14942,13209
776750	12717,27401,18388,29084,14153,26699,26006,2963,3228,19829,21146,9991,4329,22043
9592500	18271
11493000	12453,1533,4694,7868,14661,22727
9123500	12168,15138,14694,7080,2610
5915250	15138,2367
2752000	14074,27906,11679,12243,2042,19772,26728,5667,3032,5043,3313,19405,22179
3977750	17060,1461,17087,13975,25596,21869
3849750	9549
5052000	7868
1074750	14580,12747,10171,22556,12220,21865,11904
1459750	25830
6780500	4571,10893,25676
3520000	21919,7105,27927,2999,14415,18829,1700,4499,23409,12795,9563,24984,28065,10702
10297000	25058
371250	21110,7620,25596
434750	3228,6104,4571,6542,12656,27511,16972,19394,19973
200250	12352,25570,5856
8040000	8257,12994,13872,9792,17084,18275,23285,15138,12541,11018,4762,27205,10151,239
1812000	11196,19814,7868
861750	23284
12154500	17640,7868,17214,13226,7611
11503250	504
573000	16653,19615,18868
5354000	10014,18990
10401500	20979,22950,27791,8816,18465,12189,13258
232000	21865,7868
9079500	25272,7208,4691,15741,7868,27314,24447,25669,11022
2480750	22946
5769750	26614,143,2455,18731
11434750	9985,21823,7071
1181250	16169,8058,22749,29213,23284,8339,27390
6334000	10627
11894500	24009
71250	8775
252500	23861,18544,14011,23656,23826,15089
4895250	24541,11638,15478,26308,19166,16624,28418,15423,1335
892500	10306,18741,23403,2669,18805,17446
2138750	14120
4102750	26843,20585
12215000	8637,6672,9363,14942
1104500	14294,18678,2683
9782000	29364,6724,7248,3151,5367,14902,18758
11874000	13844,18180,4510,12220,1282,10014,4220
6848000	8816,26619,23622,24601,12977
731750	7692,15924,9195
2428500	1396,17153
7103000	15423,11080,12586,5574,23662
12204750	7963,6571,21533
3751500	28411,10193,23284,20300
11169500	953,2198,19277,10014,4220
5780000	471,2173,5157,21979,17061,11022,15315,27257,7037,22313,18515,1000,17214,1461,21092,23781,539,29224,21071
848500	259,23628,7286
7445000	18075,16463
6067750	23698
9173750	29224,16110,7560,12541,10999,15315,11679,13784,14020
11362000	8693,5330
11137750	19891,24869,12068,24669,22447,934
2182750	19643,18808,1539,7059
6921750	19197
8799750	20826,13592,12018,4389,3252
9972250	15138,7963
1838750	16818
6571750	5661,155,9193
5239500	14153
9706000	849,9612,19431,13765,29363,29099,20297,742,12168,23340,22094,6364,25933,11487
3054250	29203,12285,5448,11931,3151,9563,14020
5655250	11196,9131,23669,14048,3702
3001000	679,11080,21995,14902
6497000	7927,20747
4770500	9165,15315,4808,5797,24196,18075,28975,5876,20297,24869
9055750	11201
4035250	9340,8630,27539,3423,3185
239250	28481,7616,12647,9842
7361250	24541
5078750	10329,7096,4949,7465,23628,25669,62,9549,13592,25329,7260,23071,8483,14596,554,5310
4631250	29099,20896
2968250	16463,11624,14273,8637
4153000	18075,14942,22621,21865,26523,27539,17835,9567
5261000	11000,24788,11410
5751500	2033,25488,19680,21094,5336,12977,24878,1392,7004
5143250	13067,23549,5429,14482,29547,18542,6880,27567,9563,26394,20411,12736
1381000	8724,29099,14261,22099,25329,27637
8129250	22999,28617,7868,18097,16323,25733
10229250	23774,24541,22179,24869,8689,18289,21593
8617500	28270,27625,26619,11280,4571
8702500	24780,617,29547,23779,7105
5952250	5067,5094
9352750	18075,28759,17133
8649250	2826,18024
1528500	18736,7248,28370,23774,21092,26546,18466,23781,22280,5799
4004500	6571,19686,18281
3396250	29077
10773000	2257,11889,12977,2999,28124
5910250	28525
8435250	23896,16110,18730,16540,14261,11080,11679
7405250	15125
4256500	2410
1561250	24307,12352,17706,8495,14261,22973,21511
1699500	16716,24715
6807250	5529,5712,27791,10646,25372,22393,8630
5024500	29084,21110,14265,15138,12977,17748,13888,528,9802
11114000	25372
9982500	542,20800
5248750	27035,28924
11220500	11431,12285
10790500	7105
2891500	8027,2257,819,255,14580,3627
887500	11080,18946
418500	15138
5828250	4808,9031
10609250	8693,19702,21919,5598,5330
6872750	20393
2688750	15721,19814,3774,1739,155,28391,22749,3181
9628250	18024,23779
9351750	28930,20626,14580,17921
6233750	18180,4220,10948,3051,10014,10678,26619,3776
11632250	4819,25022
6766250	9109,3977,4307,6988,29547
1110750	3458
3317500	11864,8767,1917,8261,27514,7105,3032
599750	20297,9657,12285,18990,10097,18072
1911500	21815
5754500	3665,11790,16836,25618,10282,23214,14020,8725,14784,143
4118250	5185
9212500	14596,7150
3350250	1672,3384,3409,25420,18736
439000	3390,12287,25415,16821,11499,26404,7868,6104
10653250	20180,18891,21392,26034,619,29203,4320
2626250	20206
299750	24601,11080
12028500	21392,13390,15311,11196,18496,16540,21975
3148500	7620,16217,12795,22126,4762
7322250	23861
1046250	27791,6621,18196
2807500	19379,3817,18741,27117,18024,1015,10014,12688,1010,11329
12231250	27155,28149,24274
3031750	27198,16406,29099,18388,26288,16110,19772,18131,12977,14020,27501,7323,2783
12337750	13888,21092
1194750	25169,27052,25366,21092,8637,83,5306,24669,7037,3627,4059,679,7827,7400,6543,12737,20551,23103
4259500	29099,11018,23628,15315,9111,8005,12541,11176
10064500	29099,8269,22583,12220,5799
3511000	14020,13020,19651
11601500	6190,12220,11080,6299
6564500	29095,18730,11612,12977,14902,4949,16406,11790,21950,11176,26576
10642000	11176,26728,9782,20536,23831,27625,25427,3627,21334,5053,7576,10999,25570,16754,251,1966
6458000	1681
10054250	19660,1079,4667,20297,11159
8346250	6734,16939
832250	28859,29330,26670
12008000	20979,25618,24274,16331,17647,14261,4960
4376250	21225,8689,15631,19993,28368,18281,16155,27407,11524,12790
448250	15911
5336750	8965,5043,21427,11000,25272,15344,20146,13494,24669
9199500	29099,24969,4081
11747250	17959,11244
415500	194,554
8070000	29197
1247000	25635
6247250	8171,15814,25618
9039750	11196,14580,3228,1293
4423500	4147,24193
5906250	13784,143
4967250	7868,28391
8910750	12688,26614,10948,18167,11330,5598,29078,27514
6258500	12068
4073250	17153,27415,22836,12271
5522250	4479
2378500	18937,19974,12886,23774,10014,26619,14153,14795,17470,3228,2669
2975500	14902,5086,12680,19745,12352,14153,16406,16670
4475750	20551,4949,23774,13592,18805,4281,259,3719,27401,8689,20536,25651,9671
11535250	22989,16463
10831750	5640
7921500	28087
4063000	19974
12388250	1539,28391
4956000	28675,15315
1459000	6147
1661750	2729,22342,3324,3151,14020,1731,9802
3168000	3082
4880250	27096
8909750	22342,28270,15681,24054
6694750	18730,14020,20253,24196,23007,26298,3151,12977,12352
7218000	18630,24669,22317,2421,10702,7096
7143250	29203,13784,22087,28641,23896,26077,26114,1773,12865,19941,15799,24281,2771,7613,7360
3675000	16722,13779,8851,20338,1138,10232,15024,6498,11635,14292,1565,7297,9563
4037500	14523
11734000	13084,14490
2033500	8689,12352,16110,11465,11176,712,4949,28270
12331000	18180,11330,21739,21758
12234750	10176,26614,949,21632,4510,26736,29465
8845250	554,24565,14020,13070,17214,23928,25596,16722,22484
764750	14153
3781500	27161
5226250	24669,26416,15907,8689
711500	26722,11052,17118
3590000	28924,9907,7567
12384250	3658,5458
5642000	11080,7812,10726
4133750	25372,14451,20127,27638,9919
11947000	2322,24417,23482,1758,13103,15233,28967,9522,20411
7785250	11790
7657250	29445,7997
7976750	25483,3228,19813,26806
3963750	19421,3590,26614,4949,13020,7096,12977,11330,11176,7356,23475
8940500	2655,251,11080,13784
10976250	12285,1533,11679
9121750	18805,25733,19974,5799
4852500	911,24541,16500
11552750	23448
2448250	949,24669,12541
10818500	5334,17855,1038
3644250	14661,17781,29473,4381,18843,7230,16406
8555500	7762,18180,1282,25372,29078,19379,10741,27615,4738,5598
9035750	25618,29099,27052,18544,17977,18697,17732,7850,18024,21919,20661
965500	9671,26378,18712
528250	2963,155,21146,8693,7096,12977
1969000	12220,5469,18002,4411,5987,15887
5812000	2683,4039,20506
6654750	14261,16110
5139250	1731,23826
6900500	6805
4712250	20902,14276
69500	1917,10646,2929,17470,15315,18730,4691,6352
8949750	21962,16818,17438
3549000	5184
5491500	20803,25212,9472,14265,21092,25989
9716500	28065,13086,6908
282500	12055,2683,1962,3850
5037000	14796,27508,7868,27791
4215750	17356,11391,9878,1037,4125,23656,2685,4281,21085,9340,15302,14573,26127,7230
154500	29197,28621,13830,5863,8689
4503500	24193
847750	21684,28169,12728,18024
10047250	12132,3555
11625250	18990,28017
5110750	18167,7096,26114,8414,1739,3324,1004,21146,25793,28399,5590
8096750	28641,21672,22077
12275500	21930,7572,5429,23134
5901250	14575,12606
47000	23549
6571000	27052,13878,4254,12162
4994000	25596
11711250	6175,24942,21338,20617,1392
10592000	1335
7116750	14930,27637,9912
5962750	27446,2683,5803,9640,17706,7105,16800,21838
5440500	17945,25272,11080,5043
4886500	20146,26789
6155250	27653,4220,1773,5015,14020
5292000	25669,21345,19974
3226500	6621,11954,22240
621500	29099,6326,19973
6412250	7260,13354,15159
4853750	19955,25596
11957000	17242,12977,17060,16818,21078,23907,21995
7927750	15065,20279,12680,26288,3032,26341,12674
9512750	28135,27205,20800,13285,21593,11080,23779,4239
791500	24831,16606,23492,14712,8738,21050,20297,10329
3573750	15831,11176,25260
2870250	14020,15096,17606,29363,8327,4003
10588000	15138,9295,9209,14020
3211250	16110,239,17706,6148,11076,12431,27155,7173,26006,3390
2251750	6571
6713250	1758,24344,16768,24541,18805,17177,2945
11313000	7456,11196,17013,27406,21865,11018
8195000	8943,18024,5185,11080
11494250	8676,11196
3861500	20470,7868
4378500	11857,22947
472000	23584,25333,3515,21565,6211
5199750	679,9936
8216500	18712,25308,3746,22552,14159,25329,22916,6148
887750	15019,15934
4054000	11304,24088,9090,20121
11078500	18024,9275
2988000	12606,15828,17133,22482
11131750	882,4039,29472
2050000	26866,5306,18996,11022,10702,5620,15231,17960,21659
6234000	21372,12438,17020,16463
7149500	2306
9842500	7380,12576,25086,18805,19048,10908
11590500	14821,17512
8529750	22583,23013,9702
10533750	27346,19974,24601,14261,17945,13451
9586500	8860,17401,414,24601
4814750	26568
11984750	3627,993
11142000	17407,18180
567250	6968,9899,24616,27791,7354
65500	29202,5814,5443,6152,21840,28687,2452
4804500	28465
620500	934,15345,7975,4571,21840,18572,10646,26114
3787750	26969,2610
10000250	28256,6171,17153
5155750	18024,11969,2999,7432,8173,15018,14661
6458250	27205,23475,7692,22280
7269250	26180
8528750	15315
1173500	15661,5848,7606,15931
9436000	6571,504
6264750	1415
2103250	13592,22280,14902,5458,25219,4220,24325,7822,6724,11022,12394,28855,13737
11121500	15799,8530,6597,18024,24601,13049
267250	18829,13787,679,11679
11046750	7169
2316250	9657,6621,15065,9688,26288,18180,23475,1390,28662
11794250	22365,27092,29099
