12386500	2367
2823250	25329
10774750	1577,27199
6003750	12285,3393,11679,26618,23628,15414,7868,8792,10726,16176,5053,7737
5697750	23273,27791,476,2367,16396
11283500	12220,10680,16463
3096750	11541,15315
8170750	1966
9076750	17748,18575,3665
12371000	14294,2254,24541,11776,8628,12737,25570,25086,12394,17767,11543,23896,17514
4184250	11196,241,8689,4949,14020
6848750	4307,264,22894,21336,7070
452750	15638,21865,24392,14796
3288250	6395,19394
4716750	25318,2963,8511,29202,13784
6433000	17087
3363000	25742,18868,15315
9344000	17024,14795
3266750	5416
2200750	2655,8630,9315,12674
5293250	679,11519,3995,15672
9215000	8651,14294
2882750	4452
2232500	26516,11000,679,6431,11060,24929
8628250	28481,29465,8630,20979
10112000	6839
1189000	11328,16361,28621,23628,23612,12175,16818
9685000	17032,3185
7211250	23656,7061
2797750	3658
7435500	24886,7975
6061250	22359,16463,29203,11176
9651250	5639,26754,1598
4047000	26737,3983,29446,7208
8033500	12435,16939,6113,12489,2471
1240250	20297,18392,2160
4257000	27625,11196
6904000	9111
3310750	14952,15432,24083,25086,23774
1165500	15423
2874500	4172,3047,7868,28370
7190750	9413,14526
7703750	18730,22908,12394,3626,3651,8278,18868,23304,7542,6398,527
10312750	12352,20164,24503,28201,6154,23783,20367,3627
1966250	25260,3228
1688750	19671,12220,7248,3145
10302500	18167,6630
3524750	26871,4808,4491
10654750	12212
6700250	18575,7957
5440750	20045,25029,2963,970,14853,23206,19862
7810250	8637
6849750	4819,24886,19394,2199,12161,29099,6246
5238000	527,15018,21833,9620
10257500	10893,4281
11558000	749
6126750	15019,25117,25169
9394250	17060,29203,17087,14894,19014
10598500	7105,11776,14165,9563,155,24385
7886000	6880,5094
8573000	2323,28049,19828,6158
7715000	11790,24978,13795
2187500	6158,27394,23628
12027000	21865,2322
6266000	23774,4939
8163500	18868
7513250	24590
8216750	24281
3404000	22246
7588000	7105,28653,28975,10329,17470
9671750	26722
140500	10480,18730,14625,23779,3627
11782250	18002
12016750	24277,28662,12078
10619000	12647
1815750	5067,13998
4782250	15359,10778,5724,10193,27791,9658
6874250	2683,13483,14265,11080,28410,12747,12168,24844,8637
11730000	422,471,13787,5443,17181,12914,13390,21565,6193,18523,1446
11761750	3913
11111500	4216
6852750	4949,7822,7208,27906,7356
4963500	16572,21110,18002,21092,15534
7375000	11857,11201
5187750	1481
1579250	4078,25424,24194,21160,8698,9906
4195500	12285,9802,15315,18097
1025250	13247
10578000	18227,13778,26523,29213,14073
11847750	3555
10224750	1481,21393,11679
3245250	23878
3149000	9486
1793250	2033,21067
7034000	3850,26829
10972250	23779
2198750	9250,16550,13054
266500	10282,255,9657,9486,9487
11683250	12541,14603,24704
6897000	24177,23223,18544,7626
10095000	16624,14261,13494
2920750	8669,15946,22400,13757,29490,23538,14119,16302,27155,12285
5959000	27791,14153,4078
4189500	9165
4658500	10948,25960,25917,11330,12606,17453,18075,21838
7003500	11196,25090
4680000	16463
9807250	6096,18905,7868,26699
10521000	9472,18612,7868,17920,21315,10225
6619500	1917,3627,21067
3742000	13020,7297,23656,21847
5170500	17581,21672,14020,6096
11129250	949
1086750	1084,7868,18977
3188000	16463,18025,26618
4625750	3151,24869,10570,11734,22749,26000,530,17945,1000,22321,14482,24471,10840,17882,29197,25366
5320000	3228
8049000	1704,17664,4582,5067,26180,14319,14240,3850,14821,20979
799000	21946,29099,3555,16331,25839,24553
3625250	20549,16085,21372,18180,26614,5625
2771250	1494,14694,2963,476,2513
3326250	10866,17232,20154,9389,9479,614,27389,4163
6299000	25830
7269750	19475,4019
4850000	4731,12512,11605,614
745750	24869,3228,21071
7568750	1831,12285
7163250	22609,18791,20154,26595,17748,9567,19702
1525000	11196,2257,9620
4902250	27111,8207,4709,14360,2323
5968250	29099,16406,21840,13097,26516
563500	23928,16939,10778
691500	15390,14554,239,28641,29445,14498,21840,27912,22547,23013,19328,22664,8764,20661,834,6080,12433
7367000	15686,7061,11888,17945,143,21336,20297,18730,13607,11083
12239250	5856,25618,12271
8156500	4078,2198,6951,19974,6447,10999
12015000	22240,5176,15138
2078000	26608,17449,14446,17752,14902,27791,7622,4644
10756500	14942
12229000	17389
1971500	21715,22043,8316,3151,1739,7654,14415,7096,23019,27791,25329,7230,7692,24070,26860,19166,11000
83250	7989,6174,28885,7409,25753,4220,1731,7624,8769,21238,25329
5254500	12717,22043,7868,15478,4336,21672,24601,3313,25488,18072
4922750	2669,18013,20701
10628500	12013,26619,18736,20297,14233,25386,18075,2945,6868,7037,27791,8483,28945,13784,12159,24869,22313,3324,27035,12285,28641
6257000	21071,3740,14795,23563,23628,12285,22749,16540,11849
10052000	7680,22280,22126,21110,11696,143,3093
7687500	3787,16453,7868,6737,8173,18730,13853,14603,14498,5369,28625,12182,26607,19574,12285,12364
2132250	14159
11321750	13745,7997,21684,4238,12358,19891,28481,4294,11730,10879,29547,4262,29330,15390,6242,22880,9906,27205
2921750	143,11201
4304250	679,10999,14902,24929,7868,16846
6172000	24704
11307500	18167,8628,27711,5264,20300,22359
4256000	7692,3324,17771,16331,14153,27791
9069000	22393,3677,9620,11456,28017,19217,15302,24534,19937,17405
5012750	2208,8799,11196,10893,13020,5053,5043,14818,1335
9794000	9301
2704750	16483,13592,5764,3658
1906000	2683,11448,2438,12285,16540,9532,21110
10592750	13093,3804,15934
5865750	3228,18296,29331,11652,28177,10268,4238
4059500	16463,28465,805,12159
8243500	11196,14048,24869,4931,29099,4949,18075
145750	24242,11578,11196
1074500	16602,9567,12606
11158000	12076,28876,8637,21657,21930,7868,26422,25169,6738,239
3344750	12078,28463,8805,28177,2771,684,24196,1771,28524,26614,20579,2421,11022,17748,2042,3313,27427
5898500	15921,17732,23433,7105
11339250	6828
4809000	22211
12417500	24601,1731,24819,5478,7061,8689,10570,3983,16406,16846,7963,28411,15138
5256500	614,20679
10069500	21838,8978,4571,15322,21400,7868,19973,8637
1531250	10247,22442,7026,22179
4852000	7038
38250	14265,17590,15138,10051
1338750	845
8822250	17483,18013,4578
5108000	10532,23628,4571,15094,4254,29547,7070,155,12346,14020,29203
2386250	7061,1008,948
6099250	13244,11823
8523250	7827,25500,1731
8757750	24601,18024
5726500	14470,13779,23465,17244
3581250	5848,22126,23214,28411
11340250	26973,25329,14294
3282250	29099,11857
1617250	27791,21919,18002,7061,12283,11329,5077,19405,2217,23284,21533
1446250	23482,20297,1155,14525
4370750	23628,16343,4078,15638
8149250	24015,11679,12162,11196
7797000	12754
2076000	24886
6380000	24459,20327
4876750	11431,949,11378
1806750	20701,6621,26394
9802000	21501,5883,12888,24601
6358500	16873
4557250	21996,27228
3981750	15602,5185,27791,3228,6520,25386,23143,22280
6998500	201
8160750	3958,18529,15308,17641
5847500	21865,29505,28504
2733500	19824
8385000	23284,1548,8528,3458,504,7680,9111,18080
2168250	7868
8353250	12285,7230,7560,22204,16331,3438,27205
3588500	7432,4644,18712,8637
2788750	18515,3804,13776,11431,5043,11176,7096,10702,8842,23628
4907500	9709,8775,11196,8965,6374,5086,5712,24196,23622,11060
5654000	17926,4571,23861,528,5896
8745250	23086,7706
4844000	5598,7868,28362,27396
9437500	7208,15718,489
6412750	12666,7208,3719,14580
6572500	29099
2852250	21706,11682
9513250	20800,23928,18024,414
4533750	10908,24514,4324
835000	25215,13878,21462,9912,19632,16722,5845,7059,14020,1752,14048,23202,207,5848,7990,8637,25642
11936000	13020
3684750	16754
4186500	27092
984500	27791,2513
3952000	21844,9111,29099,25917,4479,19837,13998,2128
5899750	12220
1710500	28065,14780
11391250	28924
1324500	10404,27927,7868,2198,5336,10647,6980
5220750	28438,8689
5999000	14265,26523,10908,14666,5081
3009000	17732,27117,5627,28347,28411,12964,14695,15019,11000,19014,8724,2033,7230,1507,12327,22393,21840
8701250	1884
10768750	4683,6672,19993
8280500	19,17972,16674
9394500	23781,8965,29099,26712,15018,29472,14588,16540
9288000	2971,11328
7545250	13891,11679,14381,3228
10566000	11204,3854
9906500	23656,155,26298,28411,12394,8689,5185
7854500	12285,19217,527,11080,7552,14902,2421,4571,7323,20484,4949
6957500	27448,16722,22029,1065,24898,24417,12754
11579750	8410,15217,12688
10322250	1880,5185,18575,28967,10702,1731
11440500	4731,16540
3723750	14020,4078,3406
1517000	7208,4808,16302,24087,27205
9179500	11196,17629,12220,17835,27637
2253250	437
7450000	12977,14261
236000	17690,18275,27028,8637
10696000	19615,14887,14153,11022,3740,25420,24440,1995
11527500	27791,16884
417250	21838,12068
11612500	18741,18075,5848
5539250	11983,7868,155,8689,24258,18075
5742000	19523,29465,10694,25248,25261,20668,22307,8238
4193750	21657
8324500	14020,9848
9244000	13471,17393,14227,13442,7868
12061000	16463,8628
1782250	2568,5845,24460,14415,18024,155
309750	4545,15365
8314250	11196,25933,27618,17770,4626,4834
3799500	21768
5059000	19102,9195,16668
650750	18202,17772
8111500	23878,454,527,12790,11018
10492250	24984,20045,4949,12606
1622500	7522,19381,19179,18771
3895750	5469,12475,12933
3010000	13975,4220
1953250	23984,8313,14020,24415,21979,1788,20918,12394,6783,3658
11949750	25009,2198,10353,12063
1492500	24886,11679
6150750	15831,4835,17429,18185,26523
3293750	26523,18075
7898750	26894,21838
1620500	28774,23735,1195,5833
8730250	911,12068,3228,8257,8278
6205000	27470
12004000	15307,18958,10452,18683
3913250	8689,9230,8409,3626,9948,9242,12220,13240,14020,5845
425500	8313
746000	155,12435,21865,3032,7105,6571,7613
5693000	21899,2655
1909250	504,10014,20516,15992,18180,24645,6326,23470
10309250	11734,15192,5043
8145500	21883,18124
6301250	14942,13209,14292,8637,11543,8689,574
776750	27401,18388,14153,26699,26006,2963,29084,19829,22043,3228,12717,21146,9991,4329
9592500	18271
11493000	1533,14661,4694,7868,22727,12453
9123500	2610,12168,15138,7080,14694
5915250	2367,15138
2752000	26728,3032,22179,2042,19405,14074,5043,12243,19772,27906,3313,5667,11679
3977750	17060,1461,13975,21869,17087,25596
3849750	9549
5052000	7868
1074750	21865,11904,12220,10171,22556,12747,14580
1459750	25830
6780500	10893,4571,25676
3520000	10702,14415,18829,9563,28065,2999,21919,7105,27927,1700,12795,4499,24984,23409
10297000	25058
371250	7620,21110,25596
434750	3228,16972,6542,6104,27511,12656,4571,19394,19973
200250	5856,12352,25570
8040000	15138,27205,8257,10151,12541,18275,13872,9792,239,11018,17084,23285,12994,4762
1812000	19814,11196,7868
861750	23284
12154500	17640,17214,7868,7611,13226
11503250	504
573000	18868,19615,16653
5354000	18990,10014
10401500	22950,27791,13258,12189,8816,18465,20979
232000	7868,21865
9079500	7208,4691,15741,25669,25272,24447,11022,27314,7868
2480750	22946
5769750	18731,2455,143,26614
11434750	9985,7071,21823
1181250	16169,8058,29213,27390,8339,22749,23284
6334000	10627
11894500	24009
71250	8775
252500	18544,15089,23861,23656,23826,14011
4895250	19166,24541,28418,11638,15478,26308,15423,1335,16624
892500	2669,18741,10306,23403,17446,18805
2138750	14120
4102750	26843,20585
12215000	14942,9363,8637,6672
1104500	14294,2683,18678
9782000	18758,5367,3151,29364,7248,14902,6724
11874000	10014,18180,1282,13844,12220,4510,4220
6848000	8816,24601,26619,12977,23622
731750	9195,7692,15924
2428500	17153,1396
7103000	23662,5574,15423,11080,12586
12204750	21533,7963,6571
3751500	10193,20300,28411,23284
11169500	4220,953,19277,2198,10014
5780000	18515,11022,17214,17061,29224,1000,7037,15315,471,539,21092,1461,23781,22313,5157,2173,27257,21071,21979
848500	7286,259,23628
7445000	18075,16463
6067750	23698
9173750	29224,15315,13784,14020,16110,11679,12541,10999,7560
11362000	8693,5330
11137750	19891,22447,934,24669,24869,12068
2182750	18808,7059,19643,1539
6921750	19197
8799750	12018,20826,4389,3252,13592
9972250	7963,15138
1838750	16818
6571750	155,5661,9193
5239500	14153
9706000	13765,9612,742,20297,25933,849,29099,12168,6364,11487,29363,19431,22094,23340
3054250	3151,11931,14020,9563,29203,5448,12285
5655250	23669,14048,11196,3702,9131
3001000	679,14902,11080,21995
6497000	20747,7927
4770500	28975,5797,24196,5876,15315,4808,9165,20297,24869,18075
9055750	11201
4035250	3423,9340,27539,3185,8630
239250	7616,12647,28481,9842
7361250	24541
5078750	13592,4949,10329,7096,8483,25669,7465,5310,554,23071,14596,25329,7260,62,9549,23628
4631250	29099,20896
2968250	11624,16463,14273,8637
4153000	18075,26523,21865,14942,22621,9567,27539,17835
5261000	11410,24788,11000
5751500	2033,25488,7004,21094,12977,19680,24878,5336,1392
5143250	23549,13067,5429,14482,29547,6880,18542,27567,12736,9563,26394,20411
1381000	29099,25329,8724,27637,14261,22099
8129250	7868,22999,18097,16323,25733,28617
10229250	22179,24869,24541,23774,21593,18289,8689
8617500	26619,28270,11280,27625,4571
8702500	23779,29547,617,7105,24780
5952250	5067,5094
9352750	17133,18075,28759
8649250	18024,2826
1528500	26546,23781,23774,28370,22280,18466,5799,21092,7248,18736
4004500	19686,6571,18281
3396250	29077
10773000	11889,28124,12977,2257,2999
5910250	28525
8435250	16110,16540,14261,23896,11080,18730,11679
7405250	15125
4256500	2410
1561250	12352,17706,21511,8495,22973,24307,14261
1699500	16716,24715
6807250	10646,27791,25372,22393,5529,5712,8630
5024500	21110,29084,9802,15138,13888,14265,528,17748,12977
11114000	25372
9982500	542,20800
5248750	28924,27035
11220500	11431,12285
10790500	7105
2891500	255,8027,2257,819,14580,3627
887500	11080,18946
418500	15138
5828250	4808,9031
10609250	19702,21919,8693,5330,5598
6872750	20393
2688750	19814,15721,28391,155,3774,3181,1739,22749
9628250	23779,18024
9351750	20626,17921,14580,28930
6233750	4220,18180,26619,10678,10948,3776,3051,10014
11632250	25022,4819
6766250	9109,3977,4307,6988,29547
1110750	3458
3317500	11864,8767,7105,3032,27514,8261,1917
599750	18990,20297,12285,9657,10097,18072
1911500	21815
5754500	23214,3665,143,8725,11790,14020,25618,14784,10282,16836
4118250	5185
9212500	7150,14596
3350250	3384,18736,1672,25420,3409
439000	7868,26404,12287,11499,3390,25415,16821,6104
10653250	21392,26034,29203,619,20180,4320,18891
2626250	20206
299750	24601,11080
12028500	21392,13390,18496,11196,21975,16540,15311
3148500	4762,22126,16217,7620,12795
7322250	23861
1046250	18196,27791,6621
2807500	1010,18741,11329,27117,18024,3817,1015,10014,19379,12688
12231250	27155,24274,28149
3031750	19772,2783,12977,18388,27501,16406,14020,16110,26288,7323,29099,27198,18131
12337750	13888,21092
1194750	24669,25169,25366,27052,83,6543,8637,23103,21092,20551,12737,679,7827,7037,7400,3627,5306,4059
4259500	12541,29099,11176,15315,8005,9111,11018,23628
10064500	5799,29099,8269,22583,12220
3511000	19651,14020,13020
11601500	11080,12220,6299,6190
6564500	16406,21950,4949,12977,29095,14902,11612,18730,11176,26576,11790
10642000	11176,26728,27625,5053,20536,23831,25427,16754,251,9782,25570,1966,7576,10999,3627,21334
6458000	1681
10054250	19660,11159,20297,4667,1079
8346250	16939,6734
832250	26670,28859,29330
12008000	20979,24274,4960,14261,16331,17647,25618
4376250	12790,18281,16155,27407,8689,21225,15631,28368,11524,19993
448250	15911
5336750	11000,5043,15344,8965,13494,25272,24669,20146,21427
9199500	24969,4081,29099
11747250	11244,17959
415500	194,554
8070000	29197
1247000	25635
6247250	8171,25618,15814
9039750	3228,14580,1293,11196
4423500	4147,24193
5906250	143,13784
4967250	7868,28391
8910750	11330,5598,10948,12688,18167,26614,29078,27514
6258500	12068
4073250	22836,27415,17153,12271
5522250	4479
2378500	2669,12886,23774,26619,18937,14795,10014,3228,17470,14153,19974
2975500	16406,14153,14902,19745,12680,12352,5086,16670
4475750	13592,27401,9671,20551,4949,3719,4281,25651,20536,23774,8689,259,18805
11535250	22989,16463
10831750	5640
7921500	28087
4063000	19974
12388250	28391,1539
4956000	15315,28675
1459000	6147
1661750	3151,14020,1731,22342,3324,2729,9802
3168000	3082
4880250	27096
8909750	24054,22342,28270,15681
6694750	12977,18730,23007,14020,24196,20253,26298,12352,3151
7218000	24669,18630,22317,7096,2421,10702
7143250	12865,23896,26077,1773,22087,2771,13784,29203,7360,7613,24281,26114,28641,19941,15799
3675000	20338,10232,1138,16722,8851,6498,11635,14292,13779,15024,1565,9563,7297
4037500	14523
11734000	13084,14490
2033500	8689,12352,11465,712,11176,16110,4949,28270
12331000	21758,18180,11330,21739
12234750	10176,4510,29465,21632,949,26614,26736
8845250	23928,16722,24565,14020,17214,22484,25596,13070,554
764750	14153
3781500	27161
5226250	8689,24669,26416,15907
711500	26722,11052,17118
3590000	28924,7567,9907
12384250	5458,3658
5642000	10726,11080,7812
4133750	14451,27638,25372,20127,9919
11947000	23482,13103,15233,1758,28967,2322,24417,9522,20411
7785250	11790
7657250	7997,29445
7976750	25483,26806,19813,3228
3963750	23475,12977,19421,3590,11330,26614,7096,13020,4949,11176,7356
8940500	251,11080,13784,2655
10976250	1533,12285,11679
9121750	25733,18805,5799,19974
4852500	16500,911,24541
11552750	23448
2448250	949,24669,12541
10818500	5334,17855,1038
3644250	14661,17781,7230,18843,4381,16406,29473
8555500	18180,10741,7762,29078,27615,25372,19379,1282,5598,4738
9035750	27052,20661,18544,21919,25618,17732,18697,18024,7850,17977,29099
965500	9671,26378,18712
528250	8693,7096,12977,2963,155,21146
1969000	4411,5469,18002,15887,12220,5987
5812000	2683,20506,4039
6654750	16110,14261
5139250	23826,1731
6900500	6805
4712250	20902,14276
69500	4691,6352,10646,18730,17470,15315,1917,2929
8949750	17438,21962,16818
3549000	5184
5491500	21092,25989,25212,9472,20803,14265
9716500	28065,6908,13086
282500	12055,3850,2683,1962
5037000	14796,27791,7868,27508
4215750	15302,9340,21085,26127,1037,4125,11391,2685,4281,7230,23656,9878,17356,14573
154500	8689,5863,29197,28621,13830
4503500	24193
847750	18024,21684,28169,12728
10047250	3555,12132
11625250	18990,28017
5110750	18167,5590,7096,28399,26114,3324,8414,1004,21146,25793,1739
8096750	21672,22077,28641
12275500	7572,21930,5429,23134
5901250	12606,14575
47000	23549
6571000	27052,4254,13878,12162
4994000	25596
11711250	1392,24942,21338,20617,6175
10592000	1335
7116750	9912,14930,27637
5962750	21838,17706,9640,7105,16800,5803,2683,27446
5440500	25272,17945,5043,11080
4886500	20146,26789
6155250	1773,27653,4220,14020,5015
5292000	25669,21345,19974
3226500	6621,11954,22240
621500	19973,29099,6326
6412250	13354,7260,15159
4853750	25596,19955
11957000	17060,21078,16818,12977,17242,23907,21995
7927750	26288,12674,12680,3032,20279,26341,15065
9512750	21593,4239,23779,11080,13285,27205,20800,28135
791500	24831,16606,14712,8738,10329,21050,20297,23492
3573750	15831,11176,25260
2870250	29363,15096,17606,14020,8327,4003
10588000	15138,9295,14020,9209
3211250	7173,11076,3390,27155,26006,239,12431,17706,6148,16110
2251750	6571
6713250	2945,17177,16768,24541,18805,1758,24344
11313000	11018,17013,21865,27406,7456,11196
8195000	5185,8943,18024,11080
11494250	11196,8676
3861500	7868,20470
4378500	11857,22947
472000	23584,25333,21565,3515,6211
5199750	9936,679
8216500	22552,6148,25308,14159,18712,25329,3746,22916
887750	15019,15934
4054000	24088,11304,9090,20121
11078500	9275,18024
2988000	12606,22482,15828,17133
11131750	4039,29472,882
2050000	5306,17960,21659,10702,26866,11022,15231,5620,18996
6234000	17020,16463,21372,12438
7149500	2306
9842500	18805,19048,10908,25086,7380,12576
11590500	14821,17512
8529750	23013,22583,9702
10533750	24601,14261,17945,19974,27346,13451
9586500	8860,414,24601,17401
4814750	26568
11984750	3627,993
11142000	18180,17407
567250	24616,7354,27791,9899,6968
65500	6152,21840,28687,2452,5814,5443,29202
4804500	28465
620500	15345,18572,934,21840,7975,4571,10646,26114
3787750	26969,2610
10000250	6171,28256,17153
5155750	15018,2999,7432,8173,14661,18024,11969
6458250	7692,23475,27205,22280
7269250	26180
8528750	15315
1173500	15661,5848,7606,15931
9436000	504,6571
6264750	1415
2103250	22280,13592,14902,11022,13737,4220,12394,7822,25219,24325,5458,28855,6724
11121500	13049,24601,6597,18024,15799,8530
267250	13787,679,18829,11679
11046750	7169
2316250	28662,1390,6621,18180,23475,9657,9688,26288,15065
11794250	22365,29099,27092
